Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths
2021-01-25 00:00:00+00:00,The United Kingdom,30004,3647467,610,35929.142857142855,1239.7142857142858,3684.12438392065,469.2485888047365,39613.267241063506,32245.018473222204,1708.9628745190223,770.4656969095493
2021-01-26 00:00:00+00:00,The United Kingdom,22195,3669662,592,33737.71428571428,1238.7142857142858,6243.236652952544,470.8462998635932,39980.95093866683,27494.477632761736,1709.560585577879,767.8679858506925
2021-01-27 00:00:00+00:00,The United Kingdom,20088,3689750,1631,31842.428571428572,1241.7142857142858,8112.659836271685,473.66468951700074,39955.088407700256,23729.76873515689,1715.3789752312864,768.049596197285
2021-01-28 00:00:00+00:00,The United Kingdom,25308,3715058,1725,29900.0,1228.142857142857,7759.930605360337,455.34068877834915,37659.930605360336,22140.069394639664,1683.4835459212063,772.8021683645079
2021-01-29 00:00:00+00:00,The United Kingdom,28680,3743738,1239,28584.0,1220.857142857143,6913.663789916892,454.5933818888495,35497.66378991689,21670.336210083107,1675.4505247459924,766.2637609682934
2021-01-30 00:00:00+00:00,The United Kingdom,29079,3772817,1223,26986.571428571428,1195.4285714285713,4705.010303111875,447.76439382888714,31691.5817316833,22281.561125459553,1643.1929652574586,747.6641775996842
2021-01-31 00:00:00+00:00,The United Kingdom,23275,3796092,1222,25518.428571428572,1177.4285714285713,3838.522669689759,443.11731221083056,29356.95124111833,21679.905901738814,1620.5458836394018,734.3112592177408
2021-02-01 00:00:00+00:00,The United Kingdom,21088,3817180,587,24244.714285714286,1174.142857142857,3572.054670835323,448.08348499337467,27816.76895654961,20672.65961487896,1622.2263421362318,726.0593721494824
2021-02-02 00:00:00+00:00,The United Kingdom,18607,3835787,406,23732.14285714286,1147.5714285714287,4129.181413169565,491.7458209084756,27861.324270312423,19602.961443973294,1639.3172494799041,655.8256076629531
2021-02-03 00:00:00+00:00,The United Kingdom,16840,3852627,1449,23268.14285714286,1121.5714285714287,4743.69087766741,466.066467771444,28011.83373481027,18524.45197947545,1587.6378963428726,655.5049607999847
2021-02-04 00:00:00+00:00,The United Kingdom,19202,3871829,1322,22395.85714285714,1064.0,4865.900787747148,399.1975283824594,27261.75793060429,17529.956355109993,1463.1975283824595,664.8024716175406
2021-02-05 00:00:00+00:00,The United Kingdom,20634,3892463,915,21246.428571428572,1017.7142857142857,4008.8928171074153,394.27812277025424,25255.321388535987,17237.535754321158,1411.99240848454,623.4361629440314
2021-02-06 00:00:00+00:00,The United Kingdom,19114,3911577,1014,19822.85714285714,987.8571428571429,2059.1064751970102,383.9190142774997,21881.963618054153,17763.75066766013,1371.7761571346425,603.9381285796433
2021-02-07 00:00:00+00:00,The United Kingdom,18262,3929839,828,19106.714285714286,931.5714285714286,1435.7621337706562,372.58504941505134,20542.47641948494,17670.95215194363,1304.1564779864798,558.9863791563772
2021-02-08 00:00:00+00:00,The United Kingdom,15845,3945684,373,18357.714285714286,901.0,1589.2743327599708,412.2394126394642,19946.988618474257,16768.439952954315,1313.2394126394643,488.7605873605358
2021-02-09 00:00:00+00:00,The United Kingdom,14104,3959788,333,17714.428571428572,890.5714285714286,2246.849042338036,427.48990519966213,19961.277613766608,15467.579529090537,1318.0613337710906,463.0815233717664
2021-02-10 00:00:00+00:00,The United Kingdom,12364,3972152,1052,17075.0,833.8571428571429,3035.631784874617,362.4423763724007,20110.63178487462,14039.368215125383,1196.2995192295436,471.4147664847422
2021-02-11 00:00:00+00:00,The United Kingdom,13013,3985165,1001,16190.857142857143,788.0,3209.208543581763,306.3549140022564,19400.065686438906,12981.64859927538,1094.3549140022565,481.6450859977436
2021-02-12 00:00:00+00:00,The United Kingdom,13494,3998659,678,15170.857142857143,754.1428571428571,2647.100201389846,303.0585359142234,17817.95734424699,12523.756941467298,1057.2013930570806,451.0843212286337
2021-02-13 00:00:00+00:00,The United Kingdom,15144,4013803,758,14603.714285714286,717.5714285714286,2010.1254284504032,281.12681429255724,16613.83971416469,12593.588857263883,998.6982428639858,436.4446142788713
2021-02-14 00:00:00+00:00,The United Kingdom,13307,4027110,621,13895.857142857143,688.0,1227.0973105387682,278.4492772481123,15122.95445339591,12668.759832318376,966.4492772481124,409.5507227518877
2021-02-15 00:00:00+00:00,The United Kingdom,10972,4038082,258,13199.714285714286,671.5714285714286,1316.0601194865287,302.4868356049264,14515.774405200815,11883.654166227758,974.0582641763549,369.08459296650216
2021-02-16 00:00:00+00:00,The United Kingdom,9765,4047847,230,12579.857142857143,656.8571428571429,1764.5610812696334,323.4781953349234,14344.418224126777,10815.296061587509,980.3353381920663,333.3789475222195
2021-02-17 00:00:00+00:00,The United Kingdom,10625,4058472,799,12331.42857142857,620.7142857142857,1915.9379649983268,283.6522015225111,14247.366536426898,10415.490606430243,904.3664872367967,337.06208419177455
2021-02-18 00:00:00+00:00,The United Kingdom,12717,4071189,738,12289.142857142857,583.1428571428571,1901.6010297110483,238.74981924699298,14190.743886853905,10387.541827431809,821.8926763898501,344.39303789586415
2021-02-19 00:00:00+00:00,The United Kingdom,12057,4083246,454,12083.857142857143,551.1428571428571,1825.9122312417198,238.92846110039923,13909.769374098863,10257.944911615423,790.0713182432563,312.2143960424579
2021-02-20 00:00:00+00:00,The United Kingdom,12027,4095273,533,11638.57142857143,519.0,1241.943082051368,220.91778259493276,12880.514510622797,10396.628346520061,739.9177825949328,298.08221740506724
