Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths,change_1,change_4,change_7,change_14,R1
2020-10-03 00:00:00+00:00,Germany,2563,296958,19,2032.5714285714287,10.714285714285714,586.6813039270695,5.9080252119991625,2619.252732498498,1445.8901246443593,16.622310926284875,4.806260502286551,,,,,0
2020-10-04 00:00:00+00:00,Germany,2279,299237,2,2156.714285714286,10.285714285714286,521.2839003446437,6.4733887497676825,2677.9981860589296,1635.430385369642,16.75910303548197,3.812325535946604,6.107675007028401,,,,0
2020-10-05 00:00:00+00:00,Germany,1382,300619,5,2183.8571428571427,10.571428571428571,464.53791684543575,6.133436852198269,2648.3950597025782,1719.3192260117069,16.704865423626842,4.437991719230302,1.2585281844074814,,,,0
2020-10-06 00:00:00+00:00,Germany,2639,303258,12,2262.4285714285716,10.714285714285714,491.54784681748924,6.156684327267214,2753.976418246061,1770.8807246110823,16.870970041552926,4.5576013870185,3.597828220056276,,,,0
2020-10-07 00:00:00+00:00,Germany,2828,306086,16,2409.5714285714284,10.571428571428571,483.4486726057375,5.996030432981236,2893.020101177166,1926.1227559656909,16.567459004409805,4.575398138447335,6.503757024689016,18.547933651953883,,,0
2020-10-08 00:00:00+00:00,Germany,4058,310144,16,2631.714285714286,11.142857142857142,792.2006720260623,6.335839103363652,3423.914957740348,1839.5136136882234,17.478696246220792,4.8070180394934905,9.219185391593054,22.024243227131212,,,0
2020-10-09 00:00:00+00:00,Germany,4516,314660,11,2895.0,11.571428571428571,1066.8555041163343,6.187545093699763,3961.8555041163345,1828.1444958836657,17.758973665128334,5.3838834777288085,10.004342633807406,32.56361614443646,,,0
2020-10-10 00:00:00+00:00,Germany,4721,319381,15,3203.285714285714,11.0,1250.8567349721693,5.537749242022593,4454.1424492578835,1952.428979313545,16.537749242022592,5.462250757977407,10.648902047865771,41.5861589947591,57.59769468653359,,0
2020-10-11 00:00:00+00:00,Germany,3483,322864,11,3375.285714285714,12.285714285714286,1183.5471704831102,3.903600291903257,4558.832884768824,2191.738543802604,16.189314577617544,8.382113993811029,5.369486687775948,40.078259322938294,56.50129164734714,,0
2020-10-12 00:00:00+00:00,Germany,2467,325331,6,3530.285714285714,12.428571428571429,920.8984226061975,3.5989416434880623,4451.184136891912,2609.3872916795167,16.02751307205949,8.829629785083366,4.59220383459602,34.14395831071544,61.65369268005496,,0
2020-10-13 00:00:00+00:00,Germany,4122,329453,13,3742.1428571428573,12.571428571428571,849.4973864118103,3.598941643488013,4591.640243554668,2892.6454707310468,16.170370214916584,8.972486927940558,6.001133052767904,29.26227485812978,65.40380122497949,,0
2020-10-14 00:00:00+00:00,Germany,5132,334585,43,4071.285714285714,16.428571428571427,882.0029694348764,12.163567772377588,4953.288683720591,3189.282744850838,28.592139200949013,4.265003656193839,8.79557167398357,27.097177005753025,68.96306397106777,,0
2020-10-15 00:00:00+00:00,Germany,6638,341223,33,4439.857142857143,18.857142857142858,1310.50288420916,13.66782805753568,5750.360027066303,3129.3542586479834,32.52497091467853,5.189314799607178,9.052949226288654,31.54018707411015,68.70589512539355,,0
2020-10-16 00:00:00+00:00,Germany,7334,348557,24,4842.428571428572,20.714285714285715,1709.791688786781,13.300554947279196,6552.220260215352,3132.6368826417906,34.01484066156491,7.41373076700652,9.06721580488432,37.168177403690514,67.26868985936343,,0
